5.513688087463378906e+00,1.285562757402658463e-03,4.941084682941436768e-01
5.555120944976806641e+00,1.209133886732161045e-03,5.026152729988098145e-01
5.565894126892089844e+00,1.187789486721158028e-03,5.069255828857421875e-01
5.571609497070312500e+00,1.180087681859731674e-03,5.094761848449707031e-01
5.577013969421386719e+00,1.176812103949487209e-03,5.110496878623962402e-01
5.581972122192382812e+00,1.175202196463942528e-03,5.120342969894409180e-01
5.586101531982421875e+00,1.174298115074634552e-03,5.126566290855407715e-01
5.589393615722656250e+00,1.173726981505751610e-03,5.130532979965209961e-01
5.592025279998779297e+00,1.173329306766390800e-03,5.133074522018432617e-01
5.594195842742919922e+00,1.173029770143330097e-03,5.134705901145935059e-01
5.596069335937500000e+00,1.172789023257791996e-03,5.135746002197265625e-01
5.597757339477539062e+00,1.172586344182491302e-03,5.136402249336242676e-01
5.599332809448242188e+00,1.172409160062670708e-03,5.136802792549133301e-01
5.600841999053955078e+00,1.172249903902411461e-03,5.137037038803100586e-01
5.602313518524169922e+00,1.172103919088840485e-03,5.137161612510681152e-01
5.603761672973632812e+00,1.171968411654233932e-03,5.137217640876770020e-01
5.605195045471191406e+00,1.171841402538120747e-03,5.137233138084411621e-01
5.606618881225585938e+00,1.171721727587282658e-03,5.137229561805725098e-01
5.608036041259765625e+00,1.171608804725110531e-03,5.137222409248352051e-01
5.609445095062255859e+00,1.171502284705638885e-03,5.137226581573486328e-01
5.610845565795898438e+00,1.171402167528867722e-03,5.137249827384948730e-01
5.612236022949218750e+00,1.171308569610118866e-03,5.137305259704589844e-01
5.613614559173583984e+00,1.171222422271966934e-03,5.137403011322021484e-01
5.614975452423095703e+00,1.171143958345055580e-03,5.137551426887512207e-01
5.616319179534912109e+00,1.171074574813246727e-03,5.137761235237121582e-01
5.617637634277343750e+00,1.171015319414436817e-03,5.138044953346252441e-01
5.618927001953125000e+00,1.170967938378453255e-03,5.138414502143859863e-01
5.620180130004882812e+00,1.170934527181088924e-03,5.138887763023376465e-01
5.621388435363769531e+00,1.170917763374745846e-03,5.139482617378234863e-01
5.622540473937988281e+00,1.170920906588435173e-03,5.140221118927001953e-01
5.623624324798583984e+00,1.170948264189064503e-03,5.141134858131408691e-01
5.624622344970703125e+00,1.171004958450794220e-03,5.142257809638977051e-01
5.625513553619384766e+00,1.171097857877612114e-03,5.143635869026184082e-01
5.626270771026611328e+00,1.171235460788011551e-03,5.145331025123596191e-01
5.626858234405517578e+00,1.171429059468209743e-03,5.147419571876525879e-01
5.627228260040283203e+00,1.171693322248756886e-03,5.150008201599121094e-01
5.627314090728759766e+00,1.172047806903719902e-03,5.153239369392395020e-01
5.627023696899414062e+00,1.172518939711153507e-03,5.157312154769897461e-01
5.626222610473632812e+00,1.173143973574042320e-03,5.162509679794311523e-01
5.624705314636230469e+00,1.173975761048495770e-03,5.169237852096557617e-01
5.622148513793945312e+00,1.175093813799321651e-03,5.178093910217285156e-01
5.618018150329589844e+00,1.176622696220874786e-03,5.189955830574035645e-01
5.611395835876464844e+00,1.178769627586007118e-03,5.206112265586853027e-01
5.600619792938232422e+00,1.181907951831817627e-03,5.228378176689147949e-01
5.582550525665283203e+00,1.186772482469677925e-03,5.259006023406982422e-01
5.550901412963867188e+00,1.194980461150407791e-03,5.299731492996215820e-01
5.491866588592529297e+00,1.212211907841265202e-03,5.379083752632141113e-01
5.370858669281005859e+00,1.252182060852646828e-03,5.487450957298278809e-01
5.091089248657226562e+00,1.369602512568235397e-03,5.570276379585266113e-01
