,geo_value,time_value,cases,deaths,doctor_visits,wili,wcli,doctor_visits_quantized,doctor_visits_randomized,doctor_visits_prior
859,25005,8/6/20,17,3,3.781048,1.0453763,1.0265071,6.0871614,42.6101298,6.0871614
860,25005,8/7/20,23,3,3.797674,0.7482498,0.7482498,6.0871614,6.0871614,18.2614842
861,25005,8/8/20,29,0,4.133087,0.5676838,0.5676838,6.0871614,30.435807,48.6972912
862,25005,8/9/20,31,2,4.302905,0.4985094,0.4985094,6.0871614,48.6972912,6.0871614
863,25005,8/10/20,16,1,4.080699,0.7164488,0.664766,6.0871614,12.1743228,12.1743228
864,25005,8/11/20,37,2,4.199552,0.7334827,0.6838676,6.0871614,42.6101298,6.0871614
865,25005,8/12/20,0,0,4.4157,0.7474383,0.6968786,6.0871614,48.6972912,18.2614842
866,25005,8/13/20,0,0,4.663535,0.3644373,0.3135518,6.0871614,6.0871614,6.0871614
867,25005,8/14/20,0,0,5.027807,0.3532823,0.3039538,6.0871614,42.6101298,54.7844526
868,25005,8/15/20,0,0,5.206781,0.4805168,0.4312604,6.0871614,12.1743228,6.0871614
869,25005,8/16/20,0,0,5.247621,0.5696714,0.3136059,6.0871614,30.435807,48.6972912
870,25005,8/17/20,0,0,4.756143,0.3790031,0.1676391,6.0871614,60.871614,12.1743228
871,25005,8/18/20,0,0,4.965853,0.3530518,0.1301724,6.0871614,30.435807,6.0871614
872,25005,8/19/20,0,7,5.086738,0.370013,0.1503334,6.0871614,6.0871614,48.6972912
873,25005,8/20/20,0,1,4.71214,0.3670995,0.1491505,6.0871614,24.3486456,6.0871614
874,25005,8/21/20,156,0,4.348135,0.3872008,0.1573491,6.0871614,54.7844526,48.6972912
875,25005,8/22/20,4,5,4.106905,0.2494325,0.0226951,6.0871614,30.435807,48.6972912
876,25005,8/23/20,0,0,3.948068,0.0229731,0.0229731,6.0871614,6.0871614,6.0871614
877,25005,8/24/20,35,0,3.843611,0.1331884,0.1331884,6.0871614,24.3486456,48.6972912
878,25005,8/25/20,18,2,3.679357,0.1302999,0.1302999,6.0871614,30.435807,48.6972912
879,25005,8/26/20,21,1,3.379836,0.1098107,0.1098107,6.0871614,30.435807,54.7844526
880,25005,8/27/20,29,2,3.317711,0.1527609,0.1527609,6.0871614,18.2614842,18.2614842
881,25005,8/28/20,28,2,3.536101,0.1433181,0.1433181,6.0871614,48.6972912,48.6972912
882,25005,8/29/20,45,0,3.417672,0.1007974,0.1007974,6.0871614,6.0871614,48.6972912
883,25005,8/30/20,13,2,3.30842,0.0697003,0.0697003,6.0871614,18.2614842,18.2614842
884,25005,8/31/20,33,0,3.086269,0.0547406,0.0547406,6.0871614,6.0871614,18.2614842
885,25005,9/1/20,34,0,3.591034,0.476754,0.3344042,6.0871614,54.7844526,6.0871614
886,25005,9/2/20,34,0,3.602162,0.4216842,0.2954355,6.0871614,30.435807,54.7844526
887,25005,9/3/20,34,0,3.826604,0.4182477,0.2808126,6.0871614,42.6101298,48.6972912
888,25005,9/4/20,0,2,4.032884,0.4062857,0.2727789,6.0871614,6.0871614,54.7844526
889,25005,9/5/20,0,1,4.68662,0.4017091,0.2697051,6.0871614,12.1743228,6.0871614
890,25005,9/6/20,0,2,5.17546,0.4149203,0.2785724,6.0871614,6.0871614,48.6972912
891,25005,9/7/20,0,3,4.826425,0.6316039,0.4881853,6.0871614,6.0871614,6.0871614
892,25005,9/8/20,157,1,4.456635,0.5620718,0.5620718,6.0871614,36.5229684,48.6972912
893,25005,9/9/20,9,0,4.789611,0.5362723,0.5362723,6.0871614,60.871614,12.1743228
894,25005,9/10/20,30,2,4.826062,0.7227659,0.5212922,6.0871614,54.7844526,18.2614842
895,25005,9/11/20,30,1,5.032735,0.790802,0.5597049,6.0871614,48.6972912,54.7844526
896,25005,9/12/20,26,2,5.524214,1.0521406,0.8244295,6.0871614,36.5229684,18.2614842
897,25005,9/13/20,21,0,5.636471,1.0826971,0.8469802,6.0871614,42.6101298,12.1743228
898,25005,9/14/20,18,1,5.08532,0.8277086,0.5980332,6.0871614,6.0871614,12.1743228
899,25005,9/15/20,22,1,5.740785,0.5246314,0.2836196,6.0871614,36.5229684,54.7844526
900,25005,9/16/20,34,0,5.443719,0.7846074,0.5109396,6.0871614,36.5229684,6.0871614
901,25005,9/17/20,58,2,5.631769,0.5129878,0.5129878,6.0871614,60.871614,48.6972912
902,25005,9/18/20,43,3,5.580441,0.4920054,0.4920054,6.0871614,36.5229684,6.0871614
903,25005,9/19/20,46,3,5.15871,0.6758553,0.6758553,6.0871614,36.5229684,12.1743228
904,25005,9/20/20,42,2,4.70838,0.7194465,0.6728639,6.0871614,42.6101298,48.6972912
905,25005,9/21/20,23,0,4.055786,0.7215175,0.6747596,6.0871614,6.0871614,6.0871614
906,25005,9/22/20,15,1,5.082889,0.8079509,0.7631142,6.0871614,60.871614,48.6972912
907,25005,9/23/20,0,0,5.138275,0.5995531,0.5565535,6.0871614,12.1743228,18.2614842
908,25005,9/24/20,32,6,5.443771,0.6312514,0.5848955,6.0871614,54.7844526,54.7844526
909,25005,9/25/20,31,3,5.498902,0.8798487,0.8317187,6.0871614,24.3486456,48.6972912
910,25005,9/26/20,55,1,5.477783,0.4640962,0.4152543,6.0871614,6.0871614,12.1743228
911,25005,9/27/20,37,0,5.349165,0.4038679,0.4038679,6.0871614,30.435807,12.1743228
912,25005,9/28/20,32,1,5.225597,0.3947197,0.3947197,6.0871614,6.0871614,48.6972912
913,25005,9/29/20,24,0,6.127092,0.4020483,0.4020483,12.1743228,42.6101298,12.1743228
914,25005,9/30/20,40,4,6.037441,0.5558782,0.5558782,6.0871614,48.6972912,6.0871614
915,25005,10/1/20,47,1,5.422564,0.5378468,0.5378468,6.0871614,42.6101298,54.7844526
916,25005,10/2/20,65,0,5.581725,0.3377913,0.3377913,6.0871614,18.2614842,6.0871614
917,25005,10/3/20,43,0,5.824668,0.3607424,0.3607424,6.0871614,42.6101298,48.6972912
918,25005,10/4/20,32,1,5.675573,0.4217976,0.3816207,6.0871614,6.0871614,6.0871614
919,25005,10/5/20,29,3,5.103046,0.8531256,0.8121361,6.0871614,24.3486456,6.0871614
920,25005,10/6/20,46,3,5.454518,0.720009,0.6792032,6.0871614,18.2614842,6.0871614
921,25005,10/7/20,37,6,6.000773,1.0747686,1.0341503,6.0871614,12.1743228,18.2614842
922,25005,10/8/20,29,1,6.221355,1.0416984,1.0016574,12.1743228,18.2614842,54.7844526
923,25005,10/9/20,59,1,6.586944,0.9870203,0.9450804,12.1743228,30.435807,54.7844526
924,25005,10/10/20,44,1,6.177072,0.9213534,0.8789727,12.1743228,42.6101298,12.1743228
925,25005,10/11/20,44,3,5.954923,0.8326177,0.8326177,6.0871614,54.7844526,54.7844526
926,25005,10/12/20,71,3,5.515746,0.7362258,0.7362258,6.0871614,30.435807,12.1743228
927,25005,10/13/20,69,1,6.429818,0.7648702,0.7648702,12.1743228,18.2614842,6.0871614
928,25005,10/14/20,38,0,6.590917,0.3189651,0.3189651,12.1743228,12.1743228,12.1743228
929,25005,10/15/20,51,2,7.122269,0.3161539,0.3161539,12.1743228,42.6101298,18.2614842
930,25005,10/16/20,36,2,7.288213,0.4289133,0.4289133,12.1743228,36.5229684,6.0871614
931,25005,10/17/20,55,2,7.254773,0.5438501,0.5438501,12.1743228,60.871614,6.0871614
932,25005,10/18/20,66,0,6.968587,0.7821909,0.7821909,12.1743228,36.5229684,12.1743228
933,25005,10/19/20,61,1,6.475507,0.4235929,0.4235929,12.1743228,12.1743228,12.1743228
934,25005,10/20/20,80,0,6.38812,0.3494432,0.3494432,12.1743228,36.5229684,6.0871614
935,25005,10/21/20,44,1,6.721775,0.4579173,0.4579173,12.1743228,18.2614842,12.1743228
936,25005,10/22/20,164,2,7.207517,0.4923551,0.4923551,12.1743228,12.1743228,12.1743228
937,25005,10/23/20,117,0,7.781265,0.4934752,0.4934752,12.1743228,60.871614,6.0871614
938,25005,10/24/20,117,2,7.86372,0.3803377,0.3803377,12.1743228,60.871614,12.1743228
939,25005,10/25/20,150,4,7.72804,0.119153,0.119153,12.1743228,24.3486456,54.7844526
940,25005,10/26/20,160,2,7.21113,0.2661941,0.2661941,12.1743228,42.6101298,6.0871614
941,25005,10/27/20,108,0,8.288341,0.2968555,0.2968555,12.1743228,42.6101298,18.2614842
942,25005,10/28/20,181,7,8.918503,0.1633449,0.1633449,12.1743228,60.871614,54.7844526
943,25005,10/29/20,171,2,9.654803,0.1698775,0.1698775,12.1743228,24.3486456,48.6972912
944,25005,10/30/20,195,5,9.895261,0.1809642,0.1809642,12.1743228,12.1743228,12.1743228
945,25005,10/31/20,175,4,9.88819,0.1804394,0.1804394,12.1743228,18.2614842,12.1743228
946,25005,11/1/20,104,2,8.721343,0.1714179,0.1714179,12.1743228,30.435807,48.6972912
947,25005,11/2/20,105,1,7.664416,0,0,12.1743228,36.5229684,6.0871614
948,25005,11/3/20,93,2,8.136744,0,0,12.1743228,6.0871614,54.7844526
949,25005,11/4/20,229,3,8.675904,0,0,12.1743228,60.871614,6.0871614
950,25005,11/5/20,201,2,9.598846,0,0,12.1743228,6.0871614,54.7844526
951,25005,11/6/20,217,0,9.833305,0,0,12.1743228,54.7844526,12.1743228
952,25005,11/7/20,219,2,9.090615,0,0,12.1743228,18.2614842,6.0871614
953,25005,11/8/20,189,1,8.539694,0,0,12.1743228,48.6972912,48.6972912
954,25005,11/9/20,106,3,8.331401,0,0,12.1743228,54.7844526,18.2614842
955,25005,11/10/20,292,3,9.516345,0.386257,0.386257,12.1743228,30.435807,18.2614842
956,25005,11/11/20,364,4,10.204749,0.3443506,0.3443506,12.1743228,12.1743228,12.1743228
957,25005,11/12/20,246,1,10.583475,0.5182721,0.5182721,12.1743228,42.6101298,12.1743228
958,25005,11/13/20,321,4,10.667652,0.5513249,0.5513249,12.1743228,60.871614,18.2614842
959,25005,11/14/20,329,3,10.819645,0.5091583,0.5091583,12.1743228,54.7844526,18.2614842
960,25005,11/15/20,196,7,10.56627,0.5145506,0.5145506,12.1743228,12.1743228,12.1743228
961,25005,11/16/20,227,6,10.15684,0.5338835,0.5338835,12.1743228,54.7844526,12.1743228
962,25005,11/17/20,251,2,10.727396,0.5755341,0.5755341,12.1743228,24.3486456,6.0871614
963,25005,11/18/20,394,8,11.142321,1.0456356,1.0456356,12.1743228,30.435807,12.1743228
964,25005,11/19/20,337,6,10.528566,1.3513258,1.2523239,12.1743228,24.3486456,12.1743228
965,25005,11/20/20,209,4,11.485418,1.2913332,1.2001237,12.1743228,6.0871614,54.7844526
966,25005,11/21/20,391,2,12.008506,1.2726801,1.1861051,12.1743228,60.871614,54.7844526
967,25005,11/22/20,300,1,12.14522,1.3194449,1.2317469,12.1743228,30.435807,54.7844526
968,25005,11/23/20,209,2,11.611637,1.5516596,1.475273,12.1743228,18.2614842,54.7844526
969,25005,11/24/20,184,4,12.53397,1.5556898,1.5335208,18.2614842,18.2614842,54.7844526
970,25005,11/25/20,341,7,12.84303,1.0763932,1.0551758,18.2614842,18.2614842,18.2614842
971,25005,11/26/20,0,0,12.799889,0.7065934,0.7065934,18.2614842,18.2614842,54.7844526
972,25005,11/27/20,501,2,12.739364,0.6869381,0.6869381,18.2614842,48.6972912,18.2614842
973,25005,11/28/20,298,3,15.116016,0.9247625,0.9247625,18.2614842,54.7844526,12.1743228
974,25005,11/29/20,170,7,16.269551,0.874927,0.874927,18.2614842,12.1743228,18.2614842
975,25005,11/30/20,83,3,15.414314,0.8678417,0.8678417,18.2614842,42.6101298,54.7844526
976,25005,12/1/20,217,6,15.873576,0.5771584,0.5771584,18.2614842,6.0871614,18.2614842
977,25005,12/2/20,530,6,15.198875,0.5264451,0.5264451,18.2614842,42.6101298,54.7844526
978,25005,12/3/20,817,5,14.757612,0.4449897,0.4449897,18.2614842,18.2614842,54.7844526
979,25005,12/4/20,451,4,14.878186,0.57756,0.57756,18.2614842,36.5229684,18.2614842
980,25005,12/5/20,491,8,14.551382,0.3844072,0.3844072,18.2614842,30.435807,12.1743228
981,25005,12/6/20,409,5,14.061581,0.3760935,0.3760935,18.2614842,12.1743228,48.6972912
982,25005,12/7/20,278,6,13.012432,0.1721558,0.1721558,18.2614842,12.1743228,18.2614842
983,25005,12/8/20,276,10,13.33262,0.3702346,0.3702346,18.2614842,30.435807,48.6972912
984,25005,12/9/20,884,11,13.415555,0.4135983,0.4135983,18.2614842,24.3486456,18.2614842
985,25005,12/10/20,441,4,12.722065,0.4576034,0.4576034,18.2614842,36.5229684,12.1743228
986,25005,12/11/20,683,12,12.644794,0.9635995,0.9635995,18.2614842,54.7844526,18.2614842
987,25005,12/12/20,487,15,12.843938,1.2310568,1.2310568,18.2614842,36.5229684,12.1743228
988,25005,12/13/20,386,5,12.871299,1.4728259,1.4728259,18.2614842,30.435807,18.2614842
989,25005,12/14/20,277,8,12.415527,1.8206562,1.8206562,18.2614842,60.871614,18.2614842
990,25005,12/15/20,459,0,13.182881,1.8835271,1.8835271,18.2614842,12.1743228,6.0871614
991,25005,12/16/20,661,16,12.998667,1.8326355,1.8326355,18.2614842,54.7844526,48.6972912
992,25005,12/17/20,451,2,12.836709,2.1679029,2.1679029,18.2614842,12.1743228,18.2614842
993,25005,12/18/20,513,10,12.938017,1.7021121,1.7021121,18.2614842,30.435807,12.1743228
994,25005,12/19/20,563,4,14.248863,1.5655524,1.5655524,18.2614842,48.6972912,18.2614842
995,25005,12/20/20,350,2,15.030979,1.60811,1.60811,18.2614842,54.7844526,18.2614842
996,25005,12/21/20,843,0,14.178448,1.2839537,1.2839537,18.2614842,24.3486456,6.0871614
997,25005,12/22/20,248,0,15.213506,0.9956412,0.9956412,18.2614842,30.435807,18.2614842
998,25005,12/23/20,0,0,15.683157,1.1776217,1.1776217,18.2614842,6.0871614,48.6972912
999,25005,12/24/20,0,21,15.456276,0.9847502,0.9076685,18.2614842,12.1743228,54.7844526
1000,25005,12/25/20,0,-21,19.176085,0.8517103,0.7745679,24.3486456,48.6972912,6.0871614
1001,25005,12/26/20,0,0,20.875999,0.6823976,0.6040708,24.3486456,24.3486456,54.7844526
1002,25005,12/27/20,0,0,18.673996,0.4022888,0.3280914,24.3486456,24.3486456,18.2614842
1003,25005,12/28/20,-589,5,17.334341,0.4076555,0.332394,18.2614842,18.2614842,18.2614842
1004,25005,12/29/20,430,47,17.693337,0.4071778,0.3320111,18.2614842,18.2614842,54.7844526
1005,25005,12/30/20,634,12,17.146675,0.249882,0.1760057,18.2614842,54.7844526,48.6972912
1006,25005,12/31/20,749,12,17.658998,0.0524877,0.0524877,18.2614842,12.1743228,18.2614842
1007,25005,1/1/21,0,0,19.31631,0.2707267,0.2707267,24.3486456,60.871614,12.1743228
1008,25007,2/20/20,0,0,,,,,24.3486456,18.2614842
1009,25007,2/21/20,0,0,,,,,18.2614842,54.7844526
1010,25007,2/22/20,0,0,,,,,18.2614842,6.0871614
1011,25007,2/23/20,0,0,,,,,42.6101298,48.6972912
1012,25007,2/24/20,0,0,,,,,42.6101298,6.0871614
1013,25007,2/25/20,0,0,,,,,54.7844526,48.6972912
1014,25007,2/26/20,0,0,,,,,24.3486456,48.6972912
1015,25007,2/27/20,0,0,,,,,60.871614,54.7844526
1016,25007,2/28/20,0,0,,,,,36.5229684,18.2614842
1017,25007,2/29/20,0,0,,,,,30.435807,48.6972912
1018,25007,3/1/20,0,0,,,,,12.1743228,48.6972912
1019,25007,3/2/20,0,0,,,,,12.1743228,12.1743228
1020,25007,3/3/20,0,0,,,,,36.5229684,48.6972912
1021,25007,3/4/20,0,0,,,,,42.6101298,12.1743228
1022,25007,3/5/20,0,0,,,,,30.435807,6.0871614
1023,25007,3/6/20,0,0,,,,,60.871614,6.0871614
1024,25007,3/7/20,0,0,,,,,30.435807,48.6972912
1025,25007,3/8/20,0,0,,,,,36.5229684,54.7844526
1026,25007,3/9/20,0,0,,,,,48.6972912,48.6972912
1027,25007,3/10/20,0,0,,,,,30.435807,18.2614842
1028,25007,3/11/20,0,0,,,,,12.1743228,54.7844526
1029,25007,3/12/20,0,0,,,,,24.3486456,48.6972912
1030,25007,3/13/20,0,0,,,,,30.435807,48.6972912
1031,25007,3/14/20,0,0,,,,,60.871614,12.1743228
1032,25007,3/15/20,0,0,,,,,18.2614842,6.0871614
1033,25007,3/16/20,0,0,,,,,42.6101298,54.7844526
1034,25007,3/17/20,0,0,,,,,36.5229684,54.7844526
1035,25007,3/18/20,0,0,,,,,54.7844526,6.0871614
1036,25007,3/19/20,0,0,,,,,30.435807,12.1743228
1037,25007,3/20/20,0,0,,,,,6.0871614,48.6972912
1038,25007,3/21/20,0,0,,,,,42.6101298,12.1743228
1039,25007,3/22/20,0,0,,,,,18.2614842,48.6972912
1040,25007,3/23/20,0,0,,,,,12.1743228,6.0871614
1041,25007,3/24/20,0,0,,,,,60.871614,54.7844526
1042,25007,3/25/20,0,0,,,,,60.871614,6.0871614
1043,25007,3/26/20,0,0,,,,,48.6972912,6.0871614
1044,25007,3/27/20,2,0,,,,,60.871614,6.0871614
1045,25007,3/28/20,2,0,,,,,60.871614,18.2614842
1046,25007,3/29/20,0,0,,,,,6.0871614,6.0871614
1047,25007,3/30/20,0,0,,,,,48.6972912,18.2614842
1048,25007,3/31/20,0,0,,,,,54.7844526,54.7844526
1049,25007,4/1/20,1,0,,,,,60.871614,48.6972912
1050,25007,4/2/20,0,0,,,,,6.0871614,48.6972912
1051,25007,4/3/20,2,0,,,,,60.871614,48.6972912
1052,25007,4/4/20,0,0,,,,,12.1743228,48.6972912
1053,25007,4/5/20,1,0,,,,,60.871614,12.1743228
1054,25007,4/6/20,0,0,,,,,30.435807,18.2614842
1055,25007,4/7/20,0,0,,,,,12.1743228,12.1743228
1056,25007,4/8/20,0,0,,,,,60.871614,48.6972912
1057,25007,4/9/20,1,0,,,,,42.6101298,6.0871614
1058,25007,4/10/20,2,0,,,,,36.5229684,18.2614842
1059,25007,4/11/20,0,0,,,,,42.6101298,18.2614842
1060,25007,4/12/20,0,0,,,,,48.6972912,48.6972912
1061,25007,4/13/20,0,0,,,,,12.1743228,48.6972912
1062,25007,4/14/20,0,0,,,,,18.2614842,54.7844526
1063,25007,4/15/20,0,0,,,,,6.0871614,54.7844526
1064,25007,4/16/20,1,0,,,,,60.871614,48.6972912
1065,25007,4/17/20,0,0,,,,,36.5229684,18.2614842
1066,25007,4/18/20,2,0,,,,,30.435807,12.1743228
1067,25007,4/19/20,0,0,,,,,42.6101298,6.0871614
1068,25007,4/20/20,0,0,,,,,30.435807,12.1743228
1069,25007,4/21/20,0,0,,,,,30.435807,6.0871614
1070,25007,4/22/20,0,0,,,,,12.1743228,54.7844526
1071,25007,4/23/20,0,0,,,,,6.0871614,54.7844526
1072,25007,4/24/20,1,0,,,,,30.435807,48.6972912
1073,25007,4/25/20,0,0,,,,,54.7844526,12.1743228
1074,25007,4/26/20,0,0,,,,,42.6101298,12.1743228
1075,25007,4/27/20,0,0,,,,,36.5229684,18.2614842
1076,25007,4/28/20,0,0,,,,,30.435807,48.6972912
1077,25007,4/29/20,1,0,,,,,54.7844526,54.7844526
1078,25007,4/30/20,1,0,,,,,42.6101298,54.7844526
1079,25007,5/1/20,1,0,,,,,6.0871614,48.6972912
1080,25007,5/2/20,0,0,,,,,18.2614842,54.7844526
1081,25007,5/3/20,3,0,,,,,54.7844526,48.6972912
1082,25007,5/4/20,0,0,,,,,12.1743228,12.1743228
1083,25007,5/5/20,0,0,,,,,48.6972912,6.0871614
1084,25007,5/6/20,1,0,,,,,12.1743228,54.7844526
1085,25007,5/7/20,0,0,,,,,60.871614,18.2614842
1086,25007,5/8/20,0,0,,,,,24.3486456,54.7844526
1087,25007,5/9/20,1,0,,,,,36.5229684,12.1743228
1088,25007,5/10/20,0,0,,,,,48.6972912,12.1743228
1089,25007,5/11/20,0,0,,,,,60.871614,48.6972912
1090,25007,5/12/20,0,0,,,,,6.0871614,18.2614842
1091,25007,5/13/20,0,0,,,,,12.1743228,12.1743228
1092,25007,5/14/20,1,0,,,,,12.1743228,48.6972912
1093,25007,5/15/20,0,0,,,,,54.7844526,48.6972912
1094,25007,5/16/20,1,0,,,,,36.5229684,18.2614842
1095,25007,5/17/20,1,0,,,,,42.6101298,12.1743228
1096,25007,5/18/20,0,0,,,,,48.6972912,12.1743228
1097,25007,5/19/20,0,0,,,,,6.0871614,18.2614842
1098,25007,5/20/20,0,0,,,,,36.5229684,54.7844526
1099,25007,5/21/20,0,0,,,,,12.1743228,48.6972912
1100,25007,5/22/20,0,0,,,,,18.2614842,54.7844526
1101,25007,5/23/20,0,0,,,,,54.7844526,12.1743228
1102,25007,5/24/20,0,0,,,,,54.7844526,12.1743228
1103,25007,5/25/20,0,0,,,,,36.5229684,18.2614842
1104,25007,5/26/20,0,0,,,,,36.5229684,12.1743228
1105,25007,5/27/20,0,0,,,,,6.0871614,18.2614842
1106,25007,5/28/20,0,0,,,,,48.6972912,48.6972912
1107,25007,5/29/20,0,0,,,,,60.871614,12.1743228
1108,25007,5/30/20,0,0,,,,,54.7844526,6.0871614
1109,25007,5/31/20,1,0,,,,,6.0871614,6.0871614
1110,25007,6/1/20,13,0,,,,,6.0871614,54.7844526
1111,25007,6/2/20,1,0,,,,,60.871614,12.1743228
1112,25007,6/3/20,0,0,,,,,42.6101298,18.2614842
1113,25007,6/4/20,0,0,,,,,24.3486456,48.6972912
1114,25007,6/5/20,1,0,,,,,18.2614842,18.2614842
1115,25007,6/6/20,0,0,,,,,42.6101298,12.1743228
1116,25007,6/7/20,0,0,,,,,24.3486456,6.0871614
1117,25007,6/8/20,0,0,,,,,12.1743228,12.1743228
1118,25007,6/9/20,0,0,,,,,12.1743228,18.2614842
1119,25007,6/10/20,0,0,,,,,54.7844526,12.1743228
1120,25007,6/11/20,0,0,,,,,30.435807,48.6972912
1121,25007,6/12/20,0,0,,,,,54.7844526,12.1743228
1122,25007,6/13/20,0,0,,,,,36.5229684,18.2614842
1123,25007,6/14/20,0,0,,,,,24.3486456,18.2614842
1124,25007,6/15/20,0,0,,,,,36.5229684,6.0871614
1125,25007,6/16/20,1,0,,,,,18.2614842,6.0871614
1126,25007,6/17/20,1,0,,,,,24.3486456,48.6972912
1127,25007,6/18/20,0,0,,,,,12.1743228,6.0871614
1128,25007,6/19/20,0,0,,,,,48.6972912,48.6972912
1129,25007,6/20/20,0,0,,,,,12.1743228,6.0871614
1130,25007,6/21/20,0,0,,,,,36.5229684,6.0871614
1131,25007,6/22/20,1,0,,,,,42.6101298,12.1743228
1132,25007,6/23/20,0,0,,,,,18.2614842,18.2614842
1133,25007,6/24/20,0,0,,,,,54.7844526,18.2614842
1134,25007,6/25/20,0,0,,,,,60.871614,12.1743228
1135,25007,6/26/20,1,0,,,,,18.2614842,18.2614842
1136,25007,6/27/20,2,0,,,,,18.2614842,54.7844526
1137,25007,6/28/20,0,0,,,,,30.435807,48.6972912
1138,25007,6/29/20,1,0,,,,,42.6101298,18.2614842
1139,25007,6/30/20,0,0,44.270094,,,48.6972912,12.1743228,48.6972912
1140,25007,7/1/20,1,0,,,,,30.435807,6.0871614
1141,25007,7/2/20,-1,0,,,,,42.6101298,12.1743228
1142,25007,7/3/20,1,0,,,,,24.3486456,54.7844526
1143,25007,7/4/20,0,0,,,,,12.1743228,48.6972912
1144,25007,7/5/20,1,0,,,,,36.5229684,54.7844526
1145,25007,7/6/20,0,0,,,,,18.2614842,48.6972912
1146,25007,7/7/20,0,0,,,,,36.5229684,54.7844526
1147,25007,7/8/20,2,0,,,,,48.6972912,48.6972912
1148,25007,7/9/20,2,0,,,,,12.1743228,18.2614842
1149,25007,7/10/20,1,0,,,,,18.2614842,18.2614842
1150,25007,7/11/20,3,0,,,,,18.2614842,6.0871614
1151,25007,7/12/20,-1,0,,,,,6.0871614,12.1743228
1152,25007,7/13/20,0,0,,,,,36.5229684,6.0871614
1153,25007,7/14/20,-1,0,,,,,6.0871614,6.0871614
1154,25007,7/15/20,0,0,,,,,24.3486456,12.1743228
1155,25007,7/16/20,0,0,,,,,48.6972912,6.0871614
1156,25007,7/17/20,0,0,,,,,12.1743228,48.6972912
1157,25007,7/18/20,2,0,,,,,48.6972912,48.6972912
1158,25007,7/19/20,0,0,,,,,48.6972912,6.0871614
1159,25007,7/20/20,0,0,,,,,12.1743228,54.7844526
1160,25007,7/21/20,5,0,,,,,60.871614,12.1743228
1161,25007,7/22/20,0,0,,,,,24.3486456,54.7844526
1162,25007,7/23/20,0,0,,,,,42.6101298,48.6972912
1163,25007,7/24/20,0,0,,,,,18.2614842,12.1743228
1164,25007,7/25/20,0,0,,,,,6.0871614,18.2614842
1165,25007,7/26/20,0,0,,,,,24.3486456,48.6972912
1166,25007,7/27/20,0,0,,,,,42.6101298,6.0871614
1167,25007,7/28/20,1,0,,,,,24.3486456,48.6972912
1168,25007,7/29/20,0,0,,,,,30.435807,48.6972912
1169,25007,7/30/20,0,0,,,,,36.5229684,6.0871614
1170,25007,7/31/20,0,0,,,,,18.2614842,54.7844526
1171,25007,8/1/20,0,0,,,,,12.1743228,18.2614842
1172,25007,8/2/20,0,0,,,,,36.5229684,18.2614842
1173,25007,8/3/20,0,0,,,,,6.0871614,12.1743228
1174,25007,8/4/20,1,0,,,,,54.7844526,48.6972912
1175,25007,8/5/20,0,0,,,,,36.5229684,54.7844526
1176,25007,8/6/20,0,0,,,,,12.1743228,18.2614842
1177,25007,8/7/20,0,0,,,,,24.3486456,18.2614842
1178,25007,8/8/20,0,0,,,,,12.1743228,12.1743228
1179,25007,8/9/20,0,0,,,,,48.6972912,48.6972912
1180,25007,8/10/20,0,0,,,,,54.7844526,6.0871614
1181,25007,8/11/20,0,0,,,,,24.3486456,12.1743228
1182,25007,8/12/20,0,0,,,,,48.6972912,12.1743228
1183,25007,8/13/20,0,0,,,,,48.6972912,48.6972912
1184,25007,8/14/20,0,0,,,,,42.6101298,6.0871614
1185,25007,8/15/20,0,0,,,,,12.1743228,12.1743228
1186,25007,8/16/20,0,0,,,,,24.3486456,6.0871614
1187,25007,8/17/20,0,0,,,,,54.7844526,6.0871614
1188,25007,8/18/20,0,0,,,,,42.6101298,18.2614842
1189,25007,8/19/20,0,0,,,,,36.5229684,54.7844526
1190,25007,8/20/20,0,0,,,,,48.6972912,48.6972912
1191,25007,8/21/20,1,0,,,,,12.1743228,18.2614842
1192,25007,8/22/20,0,0,,,,,6.0871614,18.2614842
1193,25007,8/23/20,0,0,,,,,6.0871614,12.1743228
1194,25007,8/24/20,0,0,,,,,42.6101298,6.0871614
1195,25007,8/25/20,3,0,,,,,30.435807,12.1743228
1196,25007,8/26/20,0,0,,,,,12.1743228,54.7844526
1197,25007,8/27/20,0,0,,,,,6.0871614,18.2614842
1198,25007,8/28/20,2,0,,,,,60.871614,18.2614842
1199,25007,8/29/20,0,0,,,,,6.0871614,6.0871614
1200,25007,8/30/20,0,0,,,,,18.2614842,12.1743228
1201,25007,8/31/20,0,0,,,,,42.6101298,12.1743228
1202,25007,9/1/20,0,0,,,,,6.0871614,12.1743228
1203,25007,9/2/20,0,0,,,,,42.6101298,48.6972912
1204,25007,9/3/20,0,0,,,,,36.5229684,54.7844526
1205,25007,9/4/20,0,0,,,,,36.5229684,18.2614842
1206,25007,9/5/20,0,0,,,,,24.3486456,18.2614842
1207,25007,9/6/20,0,0,,,,,54.7844526,18.2614842
1208,25007,9/7/20,0,0,,,,,60.871614,18.2614842
1209,25007,9/8/20,1,0,,,,,48.6972912,48.6972912
1210,25007,9/9/20,1,0,,,,,24.3486456,12.1743228
1211,25007,9/10/20,0,0,,,,,18.2614842,18.2614842
1212,25007,9/11/20,1,0,,,,,6.0871614,54.7844526
1213,25007,9/12/20,1,0,53.149106,,,54.7844526,54.7844526,18.2614842
