5.514636039733886719e+00,1.283272635191679001e-03,4.958750903606414795e-01
5.554867267608642578e+00,1.208431203849613667e-03,5.041741132736206055e-01
5.565758228302001953e+00,1.187470159493386745e-03,5.083169937133789062e-01
5.571655273437500000e+00,1.179867307655513287e-03,5.107546448707580566e-01
5.577119827270507812e+00,1.176621182821691036e-03,5.122436285018920898e-01
5.582083702087402344e+00,1.175025478005409241e-03,5.131623148918151855e-01
5.586210250854492188e+00,1.174131873995065689e-03,5.137333273887634277e-01
5.589502811431884766e+00,1.173569820821285248e-03,5.140907168388366699e-01
5.592138767242431641e+00,1.173179713077843189e-03,5.143150687217712402e-01
5.594316482543945312e+00,1.172885764390230179e-03,5.144557952880859375e-01
5.596197605133056641e+00,1.172649324871599674e-03,5.145428776741027832e-01
5.597892284393310547e+00,1.172449323348701000e-03,5.145954489707946777e-01
5.599474430084228516e+00,1.172273769043385983e-03,5.146256685256958008e-01
5.600990295410156250e+00,1.172114978544414043e-03,5.146412849426269531e-01
5.602466106414794922e+00,1.171968993730843067e-03,5.146476030349731445e-01
5.603919029235839844e+00,1.171832904219627380e-03,5.146481990814208984e-01
5.605357646942138672e+00,1.171704614534974098e-03,5.146456360816955566e-01
5.606787204742431641e+00,1.171583542600274086e-03,5.146419405937194824e-01
5.608209609985351562e+00,1.171468640677630901e-03,5.146382451057434082e-01
5.609623908996582031e+00,1.171359792351722717e-03,5.146359205245971680e-01
5.611031055450439453e+00,1.171257114037871361e-03,5.146360397338867188e-01
5.612428665161132812e+00,1.171160722151398659e-03,5.146393775939941406e-01
5.613814830780029297e+00,1.171071315184235573e-03,5.146469473838806152e-01
5.615187168121337891e+00,1.170989358797669411e-03,5.146597027778625488e-01
5.616542339324951172e+00,1.170915900729596615e-03,5.146785974502563477e-01
5.617874622344970703e+00,1.170852221548557281e-03,5.147047638893127441e-01
5.619180679321289062e+00,1.170799718238413334e-03,5.147394537925720215e-01
5.620453834533691406e+00,1.170760602690279484e-03,5.147843360900878906e-01
5.621685981750488281e+00,1.170737319625914097e-03,5.148410797119140625e-01
5.622867584228515625e+00,1.170733245089650154e-03,5.149120688438415527e-01
5.623986244201660156e+00,1.170752104371786118e-03,5.149999856948852539e-01
5.625025272369384766e+00,1.170798903331160545e-03,5.151084661483764648e-01
5.625967025756835938e+00,1.170880277641117573e-03,5.152419209480285645e-01
5.626784324645996094e+00,1.171004492789506912e-03,5.154063105583190918e-01
5.627443790435791016e+00,1.171182026155292988e-03,5.156092643737792969e-01
5.627899646759033203e+00,1.171426963992416859e-03,5.158610939979553223e-01
5.628089904785156250e+00,1.171758165583014488e-03,5.161759257316589355e-01
5.627925872802734375e+00,1.172200893051922321e-03,5.165736675262451172e-01
5.627277374267578125e+00,1.172790885902941227e-03,5.170821547508239746e-01
5.625946998596191406e+00,1.173579483292996883e-03,5.177421569824218750e-01
5.623619079589843750e+00,1.174643635749816895e-03,5.186130404472351074e-01
5.619769573211669922e+00,1.176105230115354061e-03,5.197824835777282715e-01
5.613489627838134766e+00,1.178167760372161865e-03,5.213788151741027832e-01
5.603126049041748047e+00,1.181200263090431690e-03,5.235809683799743652e-01
5.585534095764160156e+00,1.185931381769478321e-03,5.266070365905761719e-01
5.554352283477783203e+00,1.193967298604547977e-03,5.306094884872436523e-01
5.495465278625488281e+00,1.210793736390769482e-03,5.380952954292297363e-01
5.373042106628417969e+00,1.249971799552440643e-03,5.481235980987548828e-01
5.086012840270996094e+00,1.364262076094746590e-03,5.540348887443542480e-01
