5.232698321342468262e-01,4.119158685207366943e-01,5.080549120903015137e-01,4.436337351799011230e-01,6.356617212295532227e-01,3.689174056053161621e-01,3.780401349067687988e-01,7.163183689117431641e-01
5.211145281791687012e-01,4.124933481216430664e-01,5.080302357673645020e-01,4.428839385509490967e-01,6.362918019294738770e-01,3.687132894992828369e-01,3.769382536411285400e-01,7.169930338859558105e-01
5.189524292945861816e-01,4.130715727806091309e-01,5.080006122589111328e-01,4.421212077140808105e-01,6.369218230247497559e-01,3.685152232646942139e-01,3.758443892002105713e-01,7.176585197448730469e-01
5.167838931083679199e-01,4.136498868465423584e-01,5.079663991928100586e-01,4.413465261459350586e-01,6.375511288642883301e-01,3.683249354362487793e-01,3.747587800025939941e-01,7.183158993721008301e-01
5.146139264106750488e-01,4.142317175865173340e-01,5.079314708709716797e-01,4.405697286128997803e-01,6.381794810295104980e-01,3.681353628635406494e-01,3.736792206764221191e-01,7.189674377441406250e-01
5.124431252479553223e-01,4.148167371749877930e-01,5.078961849212646484e-01,4.397916495800018311e-01,6.388067007064819336e-01,3.679472208023071289e-01,3.726060390472412109e-01,7.196137905120849609e-01
5.102721452713012695e-01,4.154046177864074707e-01,5.078608393669128418e-01,4.390130043029785156e-01,6.394323706626892090e-01,3.677609860897064209e-01,3.715392649173736572e-01,7.202554941177368164e-01
5.081013441085815430e-01,4.159950613975524902e-01,5.078256726264953613e-01,4.382340908050537109e-01,6.400563716888427734e-01,3.675773739814758301e-01,3.704791665077209473e-01,7.208925485610961914e-01
5.059227943420410156e-01,4.165799021720886230e-01,5.077840089797973633e-01,4.374379813671112061e-01,6.406778693199157715e-01,3.674126267433166504e-01,3.694300949573516846e-01,7.215225100517272949e-01
5.037410855293273926e-01,4.171627163887023926e-01,5.077394247055053711e-01,4.366331696510314941e-01,6.412970423698425293e-01,3.672595620155334473e-01,3.683902323246002197e-01,7.221465706825256348e-01
5.015574097633361816e-01,4.177438020706176758e-01,5.076924562454223633e-01,4.358212053775787354e-01,6.419137716293334961e-01,3.671172261238098145e-01,3.673594295978546143e-01,7.227652668952941895e-01
4.993763566017150879e-01,4.183268547058105469e-01,5.076465606689453125e-01,4.350107014179229736e-01,6.425279378890991211e-01,3.669781088829040527e-01,3.663358986377716064e-01,7.233797907829284668e-01
4.971986413002014160e-01,4.189118146896362305e-01,5.076019167900085449e-01,4.342016875743865967e-01,6.431394219398498535e-01,3.668425083160400391e-01,3.653198778629302979e-01,7.239902019500732422e-01
4.950244426727294922e-01,4.194985330104827881e-01,5.075587034225463867e-01,4.333942830562591553e-01,6.437481641769409180e-01,3.667106330394744873e-01,3.643115162849426270e-01,7.245962619781494141e-01
4.928490817546844482e-01,4.200822114944458008e-01,5.075129866600036621e-01,4.325778782367706299e-01,6.443535685539245605e-01,3.665925264358520508e-01,3.633135855197906494e-01,7.251961827278137207e-01
4.906743466854095459e-01,4.206640720367431641e-01,5.074662566184997559e-01,4.317553341388702393e-01,6.449556946754455566e-01,3.664857745170593262e-01,3.623256385326385498e-01,7.257901430130004883e-01
4.885041415691375732e-01,4.212474822998046875e-01,5.074214935302734375e-01,4.309338331222534180e-01,6.455544233322143555e-01,3.663840591907501221e-01,3.613461256027221680e-01,7.263793349266052246e-01
4.863386452198028564e-01,4.218322336673736572e-01,5.073789954185485840e-01,4.301130175590515137e-01,6.461493968963623047e-01,3.662882745265960693e-01,3.603755235671997070e-01,7.269635200500488281e-01
4.841762483119964600e-01,4.224168062210083008e-01,5.073379278182983398e-01,4.292893707752227783e-01,6.467402577400207520e-01,3.662020564079284668e-01,3.594149947166442871e-01,7.275417447090148926e-01
4.819897115230560303e-01,4.229758679866790771e-01,5.072771310806274414e-01,4.284074306488037109e-01,6.473253965377807617e-01,3.661773204803466797e-01,3.584781289100646973e-01,7.281047105789184570e-01
4.797907769680023193e-01,4.235197901725769043e-01,5.072064399719238281e-01,4.274901151657104492e-01,6.479045152664184570e-01,3.661941289901733398e-01,3.575600087642669678e-01,7.286561131477355957e-01
4.775961637496948242e-01,4.240634739398956299e-01,5.071395039558410645e-01,4.265709817409515381e-01,6.484777927398681641e-01,3.662236034870147705e-01,3.566534221172332764e-01,7.292013168334960938e-01
4.753981828689575195e-01,4.245987534523010254e-01,5.070708990097045898e-01,4.256335794925689697e-01,6.490436792373657227e-01,3.662835359573364258e-01,3.557631671428680420e-01,7.297376990318298340e-01
4.732023179531097412e-01,4.251290857791900635e-01,5.070056319236755371e-01,4.246878623962402344e-01,6.496011018753051758e-01,3.663689494132995605e-01,3.548883497714996338e-01,7.302672863006591797e-01
4.710113108158111572e-01,4.256544113159179688e-01,5.069462060928344727e-01,4.237375259399414062e-01,6.501481533050537109e-01,3.664830327033996582e-01,3.540297746658325195e-01,7.307907342910766602e-01
4.688270390033721924e-01,4.261718392372131348e-01,5.068937540054321289e-01,4.227824807167053223e-01,6.506823897361755371e-01,3.666356205940246582e-01,3.531896471977233887e-01,7.313091754913330078e-01
4.666537940502166748e-01,4.266779422760009766e-01,5.068500638008117676e-01,4.218242168426513672e-01,6.512007117271423340e-01,3.668406903743743896e-01,3.523705303668975830e-01,7.318241000175476074e-01
4.645006060600280762e-01,4.271686971187591553e-01,5.068175792694091797e-01,4.208669960498809814e-01,6.516984701156616211e-01,3.671187162399291992e-01,3.515750169754028320e-01,7.323381304740905762e-01
4.623848497867584229e-01,4.276394546031951904e-01,5.068000555038452148e-01,4.199200272560119629e-01,6.521692276000976562e-01,3.674999475479125977e-01,3.508056104183197021e-01,7.328549623489379883e-01
4.603384733200073242e-01,4.280856847763061523e-01,5.068038105964660645e-01,4.190022349357604980e-01,6.526018381118774414e-01,3.680314123630523682e-01,3.500647842884063721e-01,7.333793640136718750e-01
4.584181904792785645e-01,4.285030961036682129e-01,5.068393349647521973e-01,4.181496202945709229e-01,6.529764533042907715e-01,3.687885999679565430e-01,3.493568599224090576e-01,7.339151501655578613e-01
4.567193984985351562e-01,4.288880825042724609e-01,5.069255232810974121e-01,4.174309372901916504e-01,6.532535552978515625e-01,3.698970377445220947e-01,3.486944437026977539e-01,7.344590425491333008e-01
4.553916752338409424e-01,4.292374551296234131e-01,5.070977807044982910e-01,4.169753789901733398e-01,6.533520221710205078e-01,3.715722560882568359e-01,3.481179475784301758e-01,7.349853515625000000e-01
4.546428024768829346e-01,4.295477867126464844e-01,5.074242353439331055e-01,4.170255661010742188e-01,6.531028151512145996e-01,3.741935193538665771e-01,3.477463126182556152e-01,7.354056835174560547e-01
4.546889960765838623e-01,4.298192262649536133e-01,5.080395936965942383e-01,4.180348813533782959e-01,6.521567106246948242e-01,3.784397244453430176e-01,3.478973507881164551e-01,7.354775071144104004e-01
4.555396735668182373e-01,4.300878942012786865e-01,5.092114806175231934e-01,4.208488166332244873e-01,6.497980356216430664e-01,3.855417370796203613e-01,3.493466973304748535e-01,7.345962524414062500e-01
4.563370347023010254e-01,4.305748045444488525e-01,5.114784240722656250e-01,4.270710051059722900e-01,6.445470452308654785e-01,3.977620601654052734e-01,3.538296520709991455e-01,7.313414812088012695e-01
4.536758363246917725e-01,4.322553873062133789e-01,5.159980654716491699e-01,4.400201737880706787e-01,6.331800818443298340e-01,4.193373024463653564e-01,3.648557960987091064e-01,7.224407792091369629e-01
4.508971571922302246e-01,4.525568485260009766e-01,5.192624926567077637e-01,4.812492728233337402e-01,6.144031882286071777e-01,4.535629153251647949e-01,3.792085051536560059e-01,7.002183198928833008e-01
4.926753997802734375e+00
4.959727764129638672e+00
4.919976234436035156e+00
5.390870571136474609e+00
4.807092666625976562e+00
5.325745582580566406e+00
5.236118316650390625e+00
4.578556537628173828e+00
4.755166530609130859e+00
4.995964527130126953e+00
5.234807968139648438e+00
4.494418144226074219e+00
5.430416584014892578e+00
4.786435127258300781e+00
4.960746288299560547e+00
5.217607498168945312e+00
7.170650362968444824e-01,3.683529794216156006e-01,5.258153080940246582e-01,5.134001970291137695e-01,6.061213612556457520e-01,4.154092669486999512e-01,2.247877568006515503e-01,8.018317222595214844e-01
7.556245326995849609e-01,3.673783838748931885e-01,5.383848547935485840e-01,5.537549853324890137e-01,5.926594138145446777e-01,4.351344108581542969e-01,2.022589296102523804e-01,8.235619068145751953e-01
7.838175892829895020e-01,3.875577151775360107e-01,5.296595096588134766e-01,5.953193306922912598e-01,5.878136157989501953e-01,4.459849596023559570e-01,1.829126626253128052e-01,8.309231400489807129e-01
7.981224060058593750e-01,4.004645645618438721e-01,5.203893780708312988e-01,6.202707290649414062e-01,5.837761163711547852e-01,4.533317387104034424e-01,1.724670827388763428e-01,8.327484130859375000e-01
8.062486052513122559e-01,4.085901081562042236e-01,5.121955871582031250e-01,6.362026333808898926e-01,5.809379220008850098e-01,4.581404328346252441e-01,1.661834865808486938e-01,8.328822255134582520e-01
8.112046718597412109e-01,4.134646952152252197e-01,5.051881670951843262e-01,6.464481949806213379e-01,5.789448618888854980e-01,4.621304571628570557e-01,1.621066182851791382e-01,8.325585126876831055e-01
8.142085075378417969e-01,4.158698022365570068e-01,4.989536404609680176e-01,6.524430513381958008e-01,5.774831175804138184e-01,4.666315913200378418e-01,1.593946665525436401e-01,8.321166634559631348e-01
8.165031671524047852e-01,4.173220992088317871e-01,4.939841628074645996e-01,6.570635437965393066e-01,5.763945579528808594e-01,4.701344966888427734e-01,1.573022454977035522e-01,8.318889737129211426e-01
8.184384703636169434e-01,4.182180762290954590e-01,4.900233745574951172e-01,6.609795689582824707e-01,5.755553245544433594e-01,4.728206992149353027e-01,1.555833518505096436e-01,8.318817019462585449e-01
8.201758861541748047e-01,4.187532663345336914e-01,4.868063330650329590e-01,6.645009517669677734e-01,5.748818516731262207e-01,4.749247431755065918e-01,1.541156172752380371e-01,8.320515155792236328e-01
8.218098282814025879e-01,4.190570116043090820e-01,4.841234385967254639e-01,6.678307056427001953e-01,5.743148326873779297e-01,4.766182601451873779e-01,1.528284400701522827e-01,8.323494195938110352e-01
8.234024643898010254e-01,4.192242324352264404e-01,4.818081855773925781e-01,6.711222529411315918e-01,5.738071203231811523e-01,4.780336022377014160e-01,1.516805142164230347e-01,8.327272534370422363e-01
8.250002861022949219e-01,4.193314909934997559e-01,4.797215163707733154e-01,6.745107173919677734e-01,5.733147859573364258e-01,4.792824089527130127e-01,1.506504416465759277e-01,8.331373333930969238e-01
8.266404271125793457e-01,4.194470942020416260e-01,4.777348339557647705e-01,6.781314015388488770e-01,5.727887153625488281e-01,4.804727435111999512e-01,1.497342288494110107e-01,8.335259556770324707e-01
8.283499479293823242e-01,4.196755290031433105e-01,4.757093489170074463e-01,6.821284294128417969e-01,5.721340775489807129e-01,4.817483127117156982e-01,1.489362716674804688e-01,8.338105678558349609e-01
8.301236629486083984e-01,4.204943478107452393e-01,4.734492599964141846e-01,6.866309046745300293e-01,5.709069371223449707e-01,4.835049510002136230e-01,1.481679379940032959e-01,8.337501883506774902e-01
8.319296836853027344e-01,4.221959412097930908e-01,4.707141816616058350e-01,6.917902827262878418e-01,5.688132047653198242e-01,4.860769510269165039e-01,1.474680006504058838e-01,8.330992460250854492e-01
8.336751461029052734e-01,4.246440827846527100e-01,4.671980738639831543e-01,6.977621912956237793e-01,5.659366846084594727e-01,4.896116256713867188e-01,1.471369415521621704e-01,8.316259980201721191e-01
8.350760936737060547e-01,4.279830455780029297e-01,4.624250531196594238e-01,7.045499682426452637e-01,5.621514916419982910e-01,4.944965541362762451e-01,1.476028561592102051e-01,8.287506103515625000e-01
8.354386091232299805e-01,4.328159391880035400e-01,4.556644260883331299e-01,7.117761373519897461e-01,5.571032166481018066e-01,5.014164447784423828e-01,1.495964080095291138e-01,8.232197165489196777e-01
8.331688642501831055e-01,4.404622018337249756e-01,4.458017945289611816e-01,7.182201743125915527e-01,5.504030585289001465e-01,5.112904310226440430e-01,1.546176820993423462e-01,8.124048113822937012e-01
8.245028853416442871e-01,4.541253447532653809e-01,4.310651421546936035e-01,7.208382487297058105e-01,5.418401956558227539e-01,5.252398252487182617e-01,1.660550981760025024e-01,7.902925610542297363e-01
8.034853339195251465e-01,4.880540072917938232e-01,4.140903353691101074e-01,7.095465064048767090e-01,5.324682593345642090e-01,5.385013818740844727e-01,1.919444948434829712e-01,7.397208213806152344e-01
3.536905050277709961e+00
4.955978870391845703e+00
3.976898431777954102e+00
5.386134147644042969e+00
5.281552314758300781e+00
6.296719551086425781e+00
5.661631584167480469e+00
3.819583654403686523e+00
5.196571350097656250e+00
5.637271404266357422e+00
6.726433753967285156e+00
3.788596630096435547e+00
5.568034648895263672e+00
4.801526546478271484e+00
4.591326236724853516e+00
4.809874534606933594e+00
6.753576993942260742e-01,5.217744112014770508e-01,5.529909729957580566e-01,6.086013317108154297e-01,3.311136364936828613e-01,4.895400702953338623e-01,6.082808375358581543e-01,5.683619379997253418e-01
6.469225287437438965e-01,5.070307850837707520e-01,5.659565329551696777e-01,5.919829607009887695e-01,3.763911426067352295e-01,4.805707335472106934e-01,6.065236926078796387e-01,5.489587187767028809e-01
6.253748536109924316e-01,5.000238418579101562e-01,5.766511559486389160e-01,5.822975635528564453e-01,4.121206998825073242e-01,4.784418046474456787e-01,6.037920713424682617e-01,5.368757843971252441e-01
6.092815995216369629e-01,4.975920617580413818e-01,5.820366740226745605e-01,5.775056481361389160e-01,4.348271489143371582e-01,4.783373475074768066e-01,6.004999279975891113e-01,5.280348062515258789e-01
5.972892045974731445e-01,4.973673224449157715e-01,5.843433737754821777e-01,5.752632021903991699e-01,4.486566185951232910e-01,4.793343544006347656e-01,5.973758697509765625e-01,5.219464898109436035e-01
5.882867574691772461e-01,4.980053901672363281e-01,5.850534439086914062e-01,5.742476582527160645e-01,4.569489359855651855e-01,4.808035790920257568e-01,5.947195887565612793e-01,5.179162025451660156e-01
5.813954472541809082e-01,4.988413453102111816e-01,5.850344896316528320e-01,5.737965106964111328e-01,4.619187116622924805e-01,4.823901951313018799e-01,5.925930738449096680e-01,5.153106451034545898e-01
5.759433507919311523e-01,4.995879828929901123e-01,5.847468972206115723e-01,5.735934972763061523e-01,4.649329781532287598e-01,4.839252531528472900e-01,5.909417867660522461e-01,5.136430263519287109e-01
5.714330673217773438e-01,5.001491308212280273e-01,5.844139456748962402e-01,5.734901428222656250e-01,4.668133556842803955e-01,4.853453338146209717e-01,5.896701216697692871e-01,5.125721096992492676e-01
5.675017833709716797e-01,5.005159974098205566e-01,5.841336846351623535e-01,5.734148025512695312e-01,4.680531620979309082e-01,4.866388142108917236e-01,5.886800885200500488e-01,5.118721723556518555e-01
5.638808608055114746e-01,5.007150173187255859e-01,5.839439034461975098e-01,5.733284950256347656e-01,4.689561426639556885e-01,4.878148734569549561e-01,5.878873467445373535e-01,5.113990902900695801e-01
5.603581666946411133e-01,5.007831454277038574e-01,5.838586091995239258e-01,5.732034444808959961e-01,4.697227776050567627e-01,4.888877570629119873e-01,5.872241854667663574e-01,5.110638737678527832e-01
5.567434430122375488e-01,5.007586479187011719e-01,5.838860869407653809e-01,5.730108022689819336e-01,4.705036580562591553e-01,4.898688495159149170e-01,5.866365432739257812e-01,5.108129382133483887e-01
5.528351664543151855e-01,5.006808042526245117e-01,5.840367674827575684e-01,5.727131366729736328e-01,4.714361727237701416e-01,4.907635748386383057e-01,5.860777497291564941e-01,5.106148719787597656e-01
5.483873486518859863e-01,5.005946159362792969e-01,5.843224525451660156e-01,5.722550749778747559e-01,4.726697504520416260e-01,4.915710687637329102e-01,5.854994654655456543e-01,5.104524493217468262e-01
5.434212088584899902e-01,5.006566047668457031e-01,5.843687653541564941e-01,5.713844895362854004e-01,4.740526378154754639e-01,4.925081729888916016e-01,5.850237011909484863e-01,5.106230378150939941e-01
5.388900041580200195e-01,5.011388063430786133e-01,5.847464203834533691e-01,5.698649287223815918e-01,4.765001535415649414e-01,4.927389621734619141e-01,5.853385329246520996e-01,5.116083621978759766e-01
5.338680148124694824e-01,5.020928382873535156e-01,5.857432484626770020e-01,5.676605105400085449e-01,4.807387292385101318e-01,4.920153617858886719e-01,5.860519409179687500e-01,5.130875110626220703e-01
5.294817090034484863e-01,5.022984147071838379e-01,5.841572880744934082e-01,5.633426308631896973e-01,4.845076203346252441e-01,4.898513257503509521e-01,5.863959193229675293e-01,5.152826309204101562e-01
5.278242230415344238e-01,5.027858018875122070e-01,5.798059105873107910e-01,5.576699376106262207e-01,4.888264536857604980e-01,4.862158298492431641e-01,5.875985026359558105e-01,5.161778926849365234e-01
